player_id,session_id,timestamp,playtime_minutes,blocks_placed,blocks_destroyed,items_crafted,mobs_killed,deaths,coordinates_x,coordinates_y,coordinates_z,biome,health_remaining,hunger_level,experience_level,tools_used,armor_equipped,weather,game_mode,day_cycle,chat_messages,server_latency,fps,device_type,player_type
2875,75329,2024-01-04T17:00:00Z,94,316,838,75,12,0,9849,211,-4577,Plains,12,13,4,Sword,Netherite,Thunderstorm,Survival,Night,27,138,78,PC,intermediate
2032,86642,2024-01-04T17:34:00Z,203,829,155,109,41,3,-5867,62,5832,Plains,15,13,45,Hoe,None,Thunderstorm,Survival,Day,34,249,59,PC,skilled
1892,58751,2024-01-04T18:01:00Z,98,395,310,164,8,0,-5134,252,7682,Desert,7,10,49,Sword,Gold,Rain,Survival,Night,5,220,156,PC,intermediate
4543,75546,2024-01-04T18:04:00Z,268,554,438,106,4,2,407,253,-9331,Desert,10,14,46,Pickaxe,Diamond,Rain,Survival,Day,27,187,76,PC,master
7055,54712,2024-01-04T18:31:00Z,195,743,175,41,12,8,-929,179,4673,Forest,14,6,18,None,Diamond,Clear,Survival,Day,7,21,44,PC,skilled
7077,54911,2024-01-04T18:34:00Z,100,25,440,197,9,8,-2860,11,2088,Savanna,0,1,24,Hoe,Diamond,Clear,Survival,Night,12,210,184,PC,intermediate
7184,56695,2024-01-04T19:13:00Z,117,265,58,0,6,0,-6869,149,-181,Jungle,19,7,6,Sword,Diamond,Rain,Survival,Night,41,277,164,PC,intermediate
8038,81073,2024-01-04T19:16:00Z,236,759,510,40,46,7,-6020,134,432,Jungle,8,9,45,Pickaxe,None,Rain,Survival,Day,9,98,59,PC,master
5722,73794,2024-01-04T19:38:00Z,82,378,399,105,43,1,-9934,32,4796,Plains,2,16,39,Pickaxe,Netherite,Rain,Survival,Night,13,20,177,PC,intermediate
3443,72068,2024-01-04T19:51:00Z,296,48,524,43,8,1,2878,93,-9031,Ocean,18,7,41,Shovel,Netherite,Rain,Survival,Day,48,100,126,PC,master
7840,67061,2024-01-04T20:00:00Z,260,528,510,34,0,5,9596,112,2526,Forest,6,10,9,None,Gold,Clear,Survival,Day,38,53,186,PC,master
2340,67882,2024-01-04T20:01:00Z,9,894,339,70,38,3,448,168,-208,Snowy,13,5,15,Hoe,Gold,Clear,Survival,Day,12,298,190,PC,beginner
9061,82790,2024-01-04T20:09:00Z,32,554,521,172,9,0,8938,46,-1399,Desert,14,8,9,Hoe,Iron,Clear,Survival,Day,4,119,104,PC,beginner
9017,78387,2024-01-04T20:22:00Z,111,658,241,151,22,6,6559,15,-3613,Desert,6,19,40,Pickaxe,Leather,Rain,Survival,Night,43,295,97,PC,intermediate
1117,82766,2024-01-04T20:38:00Z,34,116,162,133,48,4,-6645,213,-2366,Savanna,11,9,29,Axe,None,Rain,Survival,Night,35,237,107,PC,beginner
1901,68573,2024-01-04T20:47:00Z,175,58,264,31,1,4,-9372,255,4880,Forest,14,16,13,Pickaxe,Diamond,Thunderstorm,Survival,Day,47,212,228,PC,skilled
5664,70891,2024-01-04T20:54:00Z,236,457,583,167,14,4,-3392,206,5487,Jungle,11,2,18,Sword,Diamond,Rain,Survival,Night,44,28,185,PC,master
1284,91698,2024-01-04T21:04:00Z,96,793,183,127,12,3,6693,54,7066,Savanna,14,14,23,None,Netherite,Thunderstorm,Survival,Day,1,83,133,PC,intermediate
2889,89490,2024-01-04T21:19:00Z,270,433,411,99,40,8,453,127,9658,Desert,2,2,37,Sword,None,Rain,Survival,Night,46,231,187,PC,master
2005,78866,2024-01-04T21:21:00Z,110,191,252,123,2,0,-754,199,-242,Plains,1,15,41,Axe,Netherite,Thunderstorm,Survival,Night,34,191,101,PC,intermediate
1333,95317,2024-01-04T21:28:00Z,68,506,526,105,2,7,9394,147,-2039,Desert,16,1,2,Hoe,Leather,Thunderstorm,Survival,Day,16,130,152,PC,beginner
9764,92525,2024-01-04T21:29:00Z,138,653,255,101,25,0,-7823,136,-5368,Ocean,1,7,12,Sword,Netherite,Rain,Survival,Day,2,145,187,PC,intermediate
9818,75600,2024-01-04T21:51:00Z,191,663,994,44,14,3,1391,24,-3046,Plains,2,8,1,None,Leather,Rain,Survival,Day,6,194,147,PC,skilled
2574,70029,2024-01-04T21:56:00Z,131,926,801,98,35,7,295,84,3700,Plains,12,5,46,None,None,Thunderstorm,Survival,Day,40,176,195,PC,intermediate
2996,64991,2024-01-04T21:57:00Z,195,452,14,16,22,5,-5429,43,-6850,Desert,2,15,0,Shovel,Leather,Clear,Survival,Night,41,125,78,PC,skilled
5216,91901,2024-01-04T22:00:00Z,85,859,742,126,29,0,2322,18,7319,Jungle,13,6,22,Shovel,Iron,Thunderstorm,Survival,Night,17,67,105,PC,intermediate
5756,62962,2024-01-04T22:22:00Z,298,384,369,152,34,9,-6333,174,4565,Forest,14,11,48,None,Netherite,Thunderstorm,Survival,Day,43,232,95,PC,master
9707,92136,2024-01-04T22:26:00Z,240,297,143,31,30,0,4969,103,6098,Snowy,5,3,3,Pickaxe,Gold,Thunderstorm,Survival,Day,49,276,234,PC,master
1817,85235,2024-01-04T22:32:00Z,289,923,88,143,19,6,492,101,-4549,Jungle,6,14,15,Shovel,Netherite,Thunderstorm,Survival,Day,38,277,170,PC,master
1563,62316,2024-01-04T22:44:00Z,27,337,68,103,41,6,9824,154,-1207,Savanna,0,2,30,Hoe,None,Thunderstorm,Survival,Night,10,180,95,PC,beginner
6718,83946,2024-01-04T23:01:00Z,12,472,559,97,2,9,-3628,219,2008,Desert,8,7,25,Pickaxe,Gold,Thunderstorm,Survival,Night,35,23,44,PC,beginner
5594,72530,2024-01-04T23:33:00Z,13,414,351,132,10,5,2994,49,-2237,Desert,2,14,26,Sword,Netherite,Rain,Survival,Day,1,209,77,PC,beginner
6895,58646,2024-01-04T23:40:00Z,139,780,916,1,13,2,-822,112,-6974,Forest,19,7,33,Pickaxe,Diamond,Thunderstorm,Survival,Day,36,274,217,PC,intermediate
1103,75883,2024-01-04T23:54:00Z,295,220,183,128,19,3,3363,27,1289,Plains,17,1,31,None,Leather,Clear,Survival,Night,32,112,151,PC,master
2056,73635,2024-01-05T00:04:00Z,106,709,497,78,17,7,-411,255,6578,Jungle,5,5,19,Sword,Gold,Thunderstorm,Survival,Day,22,275,76,PC,intermediate
8415,56188,2024-01-05T00:12:00Z,220,766,776,93,36,0,6962,203,-4033,Jungle,16,8,29,Hoe,Iron,Clear,Survival,Day,35,128,124,PC,skilled
6361,50770,2024-01-05T00:18:00Z,33,518,722,52,44,1,-5016,95,-4326,Forest,17,0,22,Sword,None,Clear,Survival,Night,20,266,192,PC,beginner
1104,57780,2024-01-05T00:34:00Z,29,145,710,0,49,3,-5289,74,3126,Ocean,1,4,40,None,None,Rain,Survival,Day,30,180,208,PC,beginner
7533,98150,2024-01-05T00:41:00Z,279,564,938,50,0,0,3007,94,-2870,Plains,15,14,40,Sword,Diamond,Rain,Survival,Day,1,226,133,PC,master
9044,52061,2024-01-05T00:48:00Z,95,888,589,68,21,5,7948,175,2125,Ocean,3,17,33,Sword,Iron,Clear,Survival,Day,27,285,155,PC,intermediate
2618,51679,2024-01-05T00:55:00Z,62,169,377,117,20,1,-7144,229,-9190,Desert,0,7,32,Pickaxe,Netherite,Rain,Survival,Night,19,160,147,PC,beginner
4842,80565,2024-01-05T01:20:00Z,273,252,796,29,25,6,-1384,4,-1125,Desert,10,0,31,Pickaxe,Diamond,Clear,Survival,Night,35,235,72,PC,master
3315,86480,2024-01-05T01:24:00Z,15,2,283,134,23,1,1827,53,-4889,Snowy,9,6,14,Shovel,Leather,Clear,Survival,Night,22,19,32,PC,beginner
1401,83880,2024-01-05T01:28:00Z,161,481,89,76,24,6,6830,99,-5382,Jungle,18,17,6,Shovel,Leather,Clear,Survival,Night,11,265,215,PC,skilled
1797,95987,2024-01-05T01:39:00Z,136,276,106,145,24,0,9997,136,-3304,Ocean,3,5,19,Sword,Diamond,Rain,Survival,Night,24,32,107,PC,intermediate
5504,60039,2024-01-05T01:46:00Z,271,862,187,196,12,8,3982,171,-5485,Savanna,16,12,26,Sword,Diamond,Thunderstorm,Survival,Day,31,211,193,PC,master
6728,94598,2024-01-05T01:51:00Z,299,347,121,80,16,3,9431,250,-6258,Snowy,1,14,29,Pickaxe,None,Clear,Survival,Night,11,168,208,PC,master
7147,61842,2024-01-05T01:55:00Z,174,370,115,138,21,8,2514,131,3817,Forest,17,9,12,None,Gold,Clear,Survival,Night,25,32,149,PC,skilled
4177,67571,2024-01-05T02:08:00Z,207,758,279,186,45,3,-1471,222,8188,Snowy,15,18,22,None,Diamond,Clear,Survival,Night,22,68,216,PC,skilled
4796,87071,2024-01-05T02:09:00Z,189,651,507,97,36,2,-8913,171,-2753,Savanna,0,16,16,Shovel,Gold,Clear,Survival,Day,14,208,226,PC,skilled
5205,85910,2024-01-05T02:14:00Z,138,538,473,94,12,6,-8000,51,4777,Plains,13,0,23,Hoe,Gold,Rain,Survival,Day,24,292,75,PC,intermediate
3864,78416,2024-01-05T02:16:00Z,189,609,509,145,27,2,-2993,5,9994,Plains,8,15,10,Sword,Leather,Clear,Survival,Day,10,51,56,PC,skilled
5975,63474,2024-01-05T02:21:00Z,81,100,832,67,0,2,-1080,230,-9854,Ocean,18,8,39,Pickaxe,Leather,Rain,Survival,Day,48,64,36,PC,intermediate
2949,72717,2024-01-05T02:24:00Z,270,976,426,192,46,1,-5103,183,-5755,Plains,6,16,14,None,None,Rain,Survival,Day,41,186,32,PC,master
3736,82947,2024-01-05T02:26:00Z,124,755,84,28,21,3,-1526,89,541,Savanna,10,15,29,Shovel,None,Thunderstorm,Survival,Day,0,286,36,PC,intermediate
1333,94475,2024-01-05T02:29:00Z,138,435,455,170,16,2,6493,231,-9689,Jungle,2,5,48,Shovel,Gold,Clear,Survival,Night,3,250,221,PC,intermediate
8988,87323,2024-01-05T02:40:00Z,217,553,443,147,20,0,9950,173,-7923,Snowy,18,1,23,Sword,Iron,Rain,Survival,Night,5,286,209,PC,skilled
8115,58269,2024-01-05T03:10:00Z,274,107,881,151,46,9,9544,132,4313,Savanna,15,8,37,Shovel,Gold,Thunderstorm,Survival,Day,10,178,72,PC,master
4506,73149,2024-01-05T03:39:00Z,180,24,381,58,32,1,9754,237,-4072,Desert,8,15,12,Sword,Netherite,Rain,Survival,Night,25,139,216,PC,skilled
9713,98217,2024-01-05T03:56:00Z,236,231,553,126,28,3,-6350,83,-8696,Plains,12,10,3,Axe,Iron,Rain,Survival,Night,41,291,110,PC,master
1862,57461,2024-01-05T04:38:00Z,88,533,361,100,38,1,-4017,122,5200,Forest,10,13,42,Pickaxe,Netherite,Clear,Survival,Night,11,17,237,PC,intermediate
9694,89892,2024-01-05T04:54:00Z,75,903,252,87,27,0,68,62,457,Snowy,12,3,37,Axe,Netherite,Clear,Survival,Day,21,205,118,PC,beginner
2430,83883,2024-01-05T04:58:00Z,140,840,94,172,17,9,1894,52,5847,Forest,7,5,33,Pickaxe,Diamond,Thunderstorm,Survival,Day,24,220,30,PC,intermediate
1437,98651,2024-01-05T05:14:00Z,173,64,176,46,42,0,8327,211,1242,Desert,2,14,48,Hoe,Diamond,Clear,Survival,Day,4,180,112,PC,skilled
7810,55115,2024-01-05T05:23:00Z,167,610,185,69,12,7,-6669,250,-464,Ocean,4,13,25,Shovel,Gold,Thunderstorm,Survival,Day,22,270,52,PC,skilled
4104,99798,2024-01-05T05:29:00Z,262,708,530,69,42,4,-7647,171,-9422,Jungle,12,17,28,Pickaxe,Gold,Thunderstorm,Survival,Day,31,281,205,PC,master
3955,55035,2024-01-05T05:35:00Z,37,666,433,38,17,2,-2044,173,4028,Jungle,15,4,20,Pickaxe,Leather,Clear,Survival,Night,22,85,81,PC,beginner
8841,54496,2024-01-05T05:39:00Z,180,239,543,127,40,7,7058,91,8914,Savanna,11,19,37,None,Leather,Thunderstorm,Survival,Day,40,50,119,PC,skilled
1523,58907,2024-01-05T05:45:00Z,289,876,279,138,44,4,7205,35,2459,Savanna,1,16,34,Axe,Leather,Rain,Survival,Day,47,189,48,PC,master
3170,64253,2024-01-05T05:57:00Z,173,977,221,133,27,3,4017,129,-2271,Savanna,17,9,0,None,Leather,Clear,Survival,Night,13,230,55,PC,skilled
9060,86241,2024-01-05T05:59:00Z,98,171,848,7,2,3,-9597,63,-3550,Desert,19,16,26,Hoe,Netherite,Thunderstorm,Survival,Night,8,93,182,PC,intermediate
7035,82916,2024-01-05T06:11:00Z,239,478,473,46,39,0,402,45,4625,Forest,4,18,2,Hoe,Netherite,Clear,Survival,Night,38,279,122,PC,master
1859,85815,2024-01-05T06:18:00Z,266,962,651,178,28,2,4904,45,-4749,Forest,7,2,17,Shovel,Iron,Thunderstorm,Survival,Night,6,199,239,PC,master
2077,52951,2024-01-05T06:29:00Z,212,226,743,21,37,7,1849,227,3244,Desert,12,3,49,Hoe,None,Clear,Survival,Night,23,103,72,PC,skilled
3000,95412,2024-01-05T06:39:00Z,292,206,40,39,3,3,-8368,5,6848,Forest,11,1,44,Pickaxe,None,Rain,Survival,Day,33,257,125,PC,master
9924,85690,2024-01-05T06:42:00Z,40,828,608,167,6,6,4011,61,-2722,Snowy,0,0,48,None,Gold,Thunderstorm,Survival,Day,12,67,163,PC,beginner
5487,65016,2024-01-05T06:47:00Z,217,905,868,106,19,9,815,123,7335,Desert,0,11,10,Hoe,Diamond,Clear,Survival,Night,45,39,186,PC,skilled
2710,99199,2024-01-05T06:48:00Z,18,687,40,190,5,7,-9651,79,-6573,Snowy,14,1,34,Axe,Gold,Rain,Survival,Day,35,186,65,PC,beginner
6248,70100,2024-01-05T06:55:00Z,115,740,642,82,35,2,-7410,59,-2425,Forest,16,1,28,Hoe,Leather,Clear,Survival,Night,48,285,30,PC,intermediate
2310,81478,2024-01-05T07:18:00Z,82,355,710,117,22,4,-679,138,5809,Ocean,14,7,18,None,Netherite,Thunderstorm,Survival,Day,13,157,48,PC,intermediate
3556,98537,2024-01-05T07:23:00Z,7,340,63,132,42,9,4248,19,-8550,Plains,6,3,49,Axe,None,Rain,Survival,Night,20,192,164,PC,beginner
8711,54139,2024-01-05T07:28:00Z,48,458,695,150,31,6,-5851,219,2797,Desert,19,2,22,None,Netherite,Thunderstorm,Survival,Night,5,296,74,PC,beginner
7637,81222,2024-01-05T07:54:00Z,291,70,343,108,9,0,-3504,232,-3023,Desert,0,4,21,None,Diamond,Clear,Survival,Day,15,234,159,PC,master
4685,75376,2024-01-05T07:56:00Z,230,850,382,109,42,7,-8561,159,-2293,Plains,4,7,3,None,Iron,Clear,Survival,Day,18,193,181,PC,master
1982,81020,2024-01-05T08:21:00Z,195,626,666,170,14,0,-785,27,-3918,Plains,7,6,21,Sword,Leather,Rain,Survival,Day,19,264,228,PC,skilled
4747,67401,2024-01-05T08:35:00Z,290,366,982,159,19,1,-8132,138,6007,Ocean,17,14,32,Pickaxe,Gold,Thunderstorm,Survival,Day,24,21,182,PC,master
3237,58816,2024-01-05T08:36:00Z,156,310,444,14,32,6,-9337,198,1344,Forest,6,12,44,Shovel,Leather,Rain,Survival,Night,24,23,237,PC,skilled
4076,72663,2024-01-05T08:41:00Z,89,98,648,62,41,0,9875,16,1531,Jungle,12,9,18,Axe,Leather,Clear,Survival,Night,4,288,49,PC,intermediate
6640,79022,2024-01-05T08:55:00Z,173,920,71,19,29,2,7564,103,-6776,Savanna,14,6,44,Axe,None,Rain,Survival,Night,1,38,160,PC,skilled
6793,52949,2024-01-05T09:00:00Z,13,457,61,29,48,7,-9050,171,-6742,Jungle,17,1,10,Shovel,Netherite,Thunderstorm,Survival,Day,2,187,56,PC,beginner
3009,76812,2024-01-05T09:59:00Z,284,706,969,181,37,3,5131,52,-5918,Ocean,3,15,6,None,Netherite,Thunderstorm,Survival,Night,5,95,51,PC,master
5824,65057,2024-01-05T10:21:00Z,20,928,180,52,33,5,-5728,139,-1168,Forest,17,11,43,Pickaxe,Gold,Clear,Survival,Night,18,228,91,PC,beginner
7526,70316,2024-01-05T10:29:00Z,79,395,500,79,24,1,-3803,146,815,Forest,10,5,32,Axe,Leather,Clear,Survival,Night,16,248,195,PC,intermediate
5272,98473,2024-01-05T10:31:00Z,214,507,764,54,16,8,6385,115,-7792,Snowy,17,15,1,Axe,Netherite,Clear,Survival,Day,11,141,103,PC,skilled
9398,52324,2024-01-05T10:32:00Z,134,591,494,199,35,5,5924,45,-4184,Desert,12,13,20,None,Iron,Rain,Survival,Day,1,281,63,PC,intermediate
4786,68472,2024-01-05T10:38:00Z,208,690,702,189,21,7,3999,210,-8243,Desert,19,17,3,Shovel,Iron,Thunderstorm,Survival,Night,39,216,176,PC,skilled
9631,69788,2024-01-05T11:01:00Z,249,557,306,121,7,2,9059,167,-5542,Savanna,7,16,48,Shovel,Diamond,Clear,Survival,Day,15,221,180,PC,master
9488,81453,2024-01-05T11:09:00Z,201,241,503,22,20,9,-8137,127,1628,Snowy,11,4,12,Hoe,Leather,Clear,Survival,Night,22,92,47,PC,skilled
9633,65788,2024-01-05T11:12:00Z,263,78,48,29,42,0,-2136,26,-9954,Desert,12,12,22,Pickaxe,Iron,Rain,Survival,Day,39,172,188,PC,master
3193,90243,2024-01-05T11:18:00Z,131,969,835,169,4,4,9182,192,-1015,Forest,13,16,43,Sword,Diamond,Clear,Survival,Day,38,144,99,PC,intermediate
4441,99038,2024-01-05T11:24:00Z,155,916,585,50,20,3,9065,23,-3659,Desert,5,1,6,Pickaxe,Gold,Thunderstorm,Survival,Night,3,31,234,PC,skilled
2954,63334,2024-01-05T11:28:00Z,17,135,437,27,6,7,-3145,92,9707,Snowy,5,9,9,Pickaxe,Diamond,Clear,Survival,Night,7,257,139,PC,beginner
3522,57492,2024-01-05T11:32:00Z,151,235,734,72,48,3,-820,140,-528,Jungle,17,5,5,Shovel,Diamond,Rain,Survival,Day,35,146,108,PC,intermediate
9918,82614,2024-01-05T11:39:00Z,149,296,790,41,6,9,-3069,221,6017,Forest,9,4,17,Axe,Netherite,Rain,Survival,Day,11,58,204,PC,intermediate
9676,71187,2024-01-05T11:47:00Z,291,336,971,135,33,7,4662,113,3567,Savanna,0,8,21,None,Netherite,Rain,Survival,Day,24,296,95,PC,master
3219,75354,2024-01-05T12:04:00Z,274,306,499,121,30,1,-2256,51,296,Ocean,19,14,17,Hoe,Diamond,Thunderstorm,Survival,Night,11,178,155,PC,master
7062,71668,2024-01-05T12:14:00Z,253,494,354,62,7,2,5618,235,-6440,Forest,18,6,32,Sword,Iron,Rain,Survival,Day,49,130,92,PC,master
3807,84738,2024-01-05T12:24:00Z,178,8,235,184,43,8,2150,70,9772,Forest,8,9,21,Sword,Gold,Rain,Survival,Night,20,76,113,PC,skilled
7177,75090,2024-01-05T13:09:00Z,160,718,214,14,19,1,-3129,214,-5340,Ocean,3,4,37,Sword,Netherite,Clear,Survival,Night,41,33,179,PC,skilled
6297,59895,2024-01-05T13:13:00Z,79,314,429,40,24,4,3341,114,-5566,Jungle,8,15,43,Pickaxe,Leather,Clear,Survival,Day,21,92,238,PC,intermediate
5137,92152,2024-01-05T13:31:00Z,153,290,925,62,19,8,5860,216,-7460,Savanna,13,19,1,Hoe,Iron,Thunderstorm,Survival,Day,15,217,223,PC,skilled
3250,90333,2024-01-05T13:34:00Z,73,193,802,21,5,5,-3646,148,7854,Forest,1,8,45,Axe,Diamond,Clear,Survival,Day,23,27,159,PC,beginner
9738,81623,2024-01-05T13:56:00Z,263,923,960,130,33,3,-74,165,-4993,Snowy,7,3,24,None,Iron,Rain,Survival,Night,12,272,150,PC,master
4078,62706,2024-01-05T13:59:00Z,145,144,905,146,9,0,8863,236,9367,Forest,18,6,21,Axe,Diamond,Thunderstorm,Survival,Day,14,224,207,PC,intermediate
6713,51696,2024-01-05T14:10:00Z,170,789,146,165,21,1,3236,231,-7712,Plains,2,18,37,Hoe,Leather,Clear,Survival,Night,27,230,47,PC,skilled
3379,98021,2024-01-05T14:25:00Z,212,468,866,113,26,8,3684,208,1985,Plains,1,1,49,None,Iron,Thunderstorm,Survival,Day,29,199,63,PC,skilled
2700,89432,2024-01-05T14:56:00Z,122,714,865,168,36,9,-5720,159,6781,Ocean,14,7,25,Axe,Diamond,Clear,Survival,Night,14,138,145,PC,intermediate
2776,85251,2024-01-05T15:12:00Z,158,848,455,38,6,0,-8210,222,-4964,Savanna,18,0,18,Pickaxe,Leather,Rain,Survival,Night,47,215,70,PC,skilled
9473,75832,2024-01-05T15:15:00Z,57,390,664,0,45,1,-5172,72,-9563,Plains,11,18,29,Sword,Netherite,Thunderstorm,Survival,Day,20,253,145,PC,beginner
2905,56283,2024-01-05T16:13:00Z,182,95,628,3,4,9,-4442,233,1467,Ocean,7,4,44,Sword,None,Rain,Survival,Night,45,83,225,PC,skilled
5691,85478,2024-01-05T16:18:00Z,101,449,233,59,21,5,-135,64,-40,Desert,0,16,45,None,Diamond,Thunderstorm,Survival,Day,42,150,206,PC,intermediate
1071,52090,2024-01-05T16:35:00Z,25,932,184,45,38,7,1934,232,-7775,Savanna,19,7,16,Axe,Iron,Thunderstorm,Survival,Night,41,221,53,PC,beginner
4203,85903,2024-01-05T16:37:00Z,237,401,460,30,41,3,-1936,36,6801,Jungle,1,1,43,Pickaxe,Diamond,Rain,Survival,Day,39,256,120,PC,master
9530,54021,2024-01-05T16:40:00Z,95,318,329,40,34,4,1152,27,-365,Ocean,5,14,14,None,Netherite,Thunderstorm,Survival,Day,8,222,52,PC,intermediate
1371,76178,2024-01-05T17:00:00Z,295,110,263,164,40,7,-7462,176,7418,Savanna,9,14,28,Sword,Iron,Clear,Survival,Night,47,209,113,PC,master
5889,60700,2024-01-05T17:01:00Z,258,19,51,189,16,2,8277,40,2452,Snowy,13,16,42,None,Leather,Clear,Survival,Day,6,294,194,PC,master
3371,96807,2024-01-05T17:14:00Z,264,314,214,126,17,8,-2371,254,-9450,Forest,17,5,15,Pickaxe,Diamond,Rain,Survival,Night,39,20,86,PC,master
6507,57013,2024-01-05T17:29:00Z,210,844,361,114,10,4,-7181,107,6162,Jungle,18,6,32,Shovel,Gold,Clear,Survival,Night,3,118,79,PC,skilled
2913,51278,2024-01-05T17:38:00Z,270,808,453,44,32,1,-382,15,6312,Forest,7,17,40,Axe,Leather,Thunderstorm,Survival,Day,49,33,149,PC,master
6460,55583,2024-01-05T17:47:00Z,36,960,497,170,16,3,-7055,243,5657,Ocean,10,3,17,Shovel,Iron,Rain,Survival,Day,33,184,62,PC,beginner
9818,76440,2024-01-05T17:58:00Z,290,551,319,13,2,4,-4255,129,7739,Ocean,18,3,46,None,Diamond,Rain,Survival,Day,30,275,94,PC,master
8945,55470,2024-01-05T17:59:00Z,119,802,743,143,16,9,5576,21,519,Plains,10,8,30,Pickaxe,Leather,Rain,Survival,Night,23,236,185,PC,intermediate
5811,72280,2024-01-05T18:16:00Z,205,401,47,74,13,3,-9865,214,-4187,Snowy,7,7,35,Pickaxe,Iron,Rain,Survival,Night,0,16,111,PC,skilled
8080,95419,2024-01-05T18:17:00Z,195,656,578,186,47,2,-4452,165,-696,Desert,18,16,2,None,Gold,Clear,Survival,Day,14,177,99,PC,skilled
1783,74186,2024-01-05T18:33:00Z,84,559,442,138,35,8,5720,155,-4208,Savanna,16,13,17,Sword,None,Thunderstorm,Survival,Night,42,178,196,PC,intermediate
6481,63885,2024-01-05T18:41:00Z,160,733,494,176,43,2,3037,4,-8040,Jungle,16,5,26,Sword,Diamond,Rain,Survival,Night,8,171,209,PC,skilled
3231,66365,2024-01-05T18:46:00Z,125,617,965,126,30,4,-7097,195,-3589,Snowy,3,16,48,Axe,Gold,Thunderstorm,Survival,Night,41,138,148,PC,intermediate
2574,67713,2024-01-05T18:47:00Z,209,330,988,14,17,1,-510,170,7151,Snowy,9,7,34,None,Netherite,Clear,Survival,Night,11,17,148,PC,skilled
5077,76631,2024-01-05T18:55:00Z,23,263,570,112,19,1,2650,188,8133,Forest,18,18,16,Sword,Gold,Clear,Survival,Night,16,200,61,PC,beginner
8812,64948,2024-01-05T18:58:00Z,254,650,76,144,30,8,7955,94,-7284,Desert,1,18,21,Shovel,Gold,Thunderstorm,Survival,Night,44,135,232,PC,master
4941,51653,2024-01-05T19:08:00Z,99,259,39,13,43,4,-8835,94,7676,Ocean,8,10,10,Shovel,Leather,Rain,Survival,Day,11,143,153,PC,intermediate
3900,92240,2024-01-05T19:10:00Z,155,196,221,12,10,1,9096,155,-8805,Snowy,13,1,21,None,Leather,Clear,Survival,Day,16,96,164,PC,skilled
7493,74222,2024-01-05T19:41:00Z,32,573,810,47,45,4,6613,74,9344,Jungle,1,19,33,Hoe,Leather,Clear,Survival,Night,29,183,219,PC,beginner
9767,86187,2024-01-05T19:57:00Z,63,513,165,23,21,6,-8489,148,1129,Plains,17,3,19,Pickaxe,Iron,Rain,Survival,Day,10,134,174,PC,beginner
1171,56162,2024-01-05T20:49:00Z,130,138,879,55,37,2,5626,91,6233,Savanna,1,16,6,Shovel,Gold,Clear,Survival,Day,12,66,104,PC,intermediate
4063,79567,2024-01-05T21:18:00Z,99,669,270,30,12,7,929,245,1974,Plains,11,18,43,None,Iron,Rain,Survival,Day,16,47,38,PC,intermediate
5099,50770,2024-01-05T21:23:00Z,172,165,44,154,25,1,-9257,211,8219,Ocean,17,16,44,Pickaxe,Diamond,Thunderstorm,Survival,Night,14,73,215,PC,skilled
5846,51561,2024-01-05T21:43:00Z,260,176,621,10,35,9,4467,26,4485,Jungle,13,14,17,Pickaxe,Iron,Rain,Survival,Day,29,99,193,PC,master
6066,61805,2024-01-05T21:57:00Z,178,682,729,188,12,4,6265,54,-894,Ocean,10,19,47,Axe,Iron,Rain,Survival,Day,10,87,45,PC,skilled
4756,92190,2024-01-05T22:04:00Z,20,96,945,103,22,8,221,45,-176,Plains,15,1,30,Sword,Leather,Thunderstorm,Survival,Night,25,256,47,PC,beginner
2247,57947,2024-01-05T22:23:00Z,109,455,37,126,11,8,2326,34,-1063,Savanna,6,3,39,Axe,Leather,Clear,Survival,Night,14,168,208,PC,intermediate
4157,91417,2024-01-05T22:26:00Z,189,110,124,178,2,8,7102,27,348,Snowy,18,8,2,Axe,Iron,Thunderstorm,Survival,Night,47,293,73,PC,skilled
8466,72096,2024-01-05T22:32:00Z,144,585,96,71,27,1,11,73,2830,Savanna,6,7,22,Pickaxe,Diamond,Rain,Survival,Day,15,240,148,PC,intermediate
1939,77635,2024-01-05T23:14:00Z,63,852,41,154,36,9,2547,48,5091,Plains,7,16,48,Pickaxe,None,Rain,Survival,Day,27,153,172,PC,beginner
6838,71381,2024-01-05T23:27:00Z,147,241,756,0,25,4,7971,65,6124,Forest,5,16,47,Axe,Netherite,Clear,Survival,Night,0,38,230,PC,intermediate
9570,93887,2024-01-06T00:02:00Z,65,575,327,98,15,9,5861,225,-17,Plains,7,9,47,Shovel,Netherite,Thunderstorm,Survival,Day,39,145,53,PC,beginner
7909,91155,2024-01-06T00:04:00Z,196,614,488,168,47,5,2861,214,1371,Snowy,18,1,19,Shovel,Netherite,Clear,Survival,Night,27,99,107,PC,skilled
1890,75894,2024-01-06T00:07:00Z,83,888,589,162,45,2,-6561,140,-7300,Plains,11,12,39,None,Gold,Clear,Survival,Night,15,123,37,PC,intermediate
3663,61226,2024-01-06T00:08:00Z,189,947,529,89,39,1,5942,60,-2494,Snowy,10,0,48,Sword,None,Clear,Survival,Day,0,254,168,PC,skilled
1359,65741,2024-01-06T00:37:00Z,142,88,45,25,37,0,7954,157,5681,Forest,19,13,3,Hoe,Gold,Clear,Survival,Day,49,100,51,PC,intermediate
8883,87004,2024-01-06T00:42:00Z,74,565,804,157,1,1,3254,158,6632,Desert,18,17,24,Hoe,Gold,Thunderstorm,Survival,Night,38,43,32,PC,beginner
