Player_ID,Session_ID,Timestamp,Playtime_minutes,Blocks_Placed,Blocks_Destroyed,Items_Crafted,Mobs_Killed,Deaths,Coordinates_X,Coordinates_Y,Coordinates_Z,Biome,Health_Remaining,Hunger_Level,Experience_Level,Tools_Used,Armor_Equipped,Weather,Game_Mode,Day_Cycle,Chat_Messages,Server_Latency,FPS,Device_Type
1454,75023,2024-01-09 09:11:00,19,94,943,182,28,8,-2572,82,-9962,Snowy,12,4,41,Hoe,Leather,Thunderstorm,Creative,Night,45,11,127,Mobile
6728,81267,2024-01-09 09:12:00,85,4,912,159,20,0,1848,97,-8204,Savanna,18,18,31,Hoe,None,Clear,Survival,Night,24,182,230,PC
7273,74287,2024-01-09 09:13:00,19,516,565,126,23,9,-2348,57,6606,Jungle,18,10,17,Sword,Iron,Clear,Hardcore,Day,37,171,33,Console
1840,61582,2024-01-09 09:14:00,42,215,275,14,38,0,8581,71,-4387,Forest,10,5,40,Hoe,Leather,Rain,Adventure,Day,35,212,99,Console
3895,74541,2024-01-09 09:15:00,55,552,785,27,18,8,-2098,53,4676,Forest,0,3,47,Shovel,Netherite,Rain,Adventure,Night,46,16,104,PC
1872,99817,2024-01-09 09:16:00,48,341,242,163,13,9,-382,142,1845,Snowy,3,7,0,Axe,Netherite,Rain,Hardcore,Night,23,163,58,PC
5346,74798,2024-01-09 09:17:00,47,447,431,136,17,7,-1436,27,4702,Snowy,13,7,31,Hoe,Iron,Rain,Survival,Night,35,217,165,Console
4287,70785,2024-01-09 09:18:00,53,207,489,131,42,0,-7348,17,-3822,Ocean,11,13,19,Shovel,None,Clear,Creative,Day,2,69,222,PC
7125,90595,2024-01-09 09:19:00,59,487,881,178,47,2,-1693,161,961,Desert,8,19,43,Pickaxe,Netherite,Thunderstorm,Adventure,Day,46,76,150,Console
4838,56077,2024-01-09 09:20:00,156,51,244,19,14,8,-574,78,-124,Plains,5,9,31,Pickaxe,None,Thunderstorm,Hardcore,Night,1,191,144,PC
7593,94002,2024-01-09 09:21:00,262,591,735,72,28,8,326,111,-2417,Ocean,4,18,18,Pickaxe,None,Thunderstorm,Survival,Night,31,171,71,Mobile
9508,71762,2024-01-09 09:22:00,296,323,0,65,2,1,7567,80,8686,Ocean,16,16,30,Shovel,Netherite,Thunderstorm,Creative,Day,23,195,61,PC
7646,68411,2024-01-09 09:23:00,245,348,741,75,47,4,9669,174,-5079,Jungle,4,1,12,Shovel,Diamond,Clear,Survival,Night,15,257,238,PC
7733,76964,2024-01-09 09:24:00,147,510,403,102,14,3,5560,59,8769,Desert,7,17,21,None,Netherite,Thunderstorm,Hardcore,Day,30,271,160,Console
8464,54012,2024-01-09 09:25:00,189,642,426,74,7,5,-8410,84,-5741,Ocean,14,1,33,Shovel,None,Clear,Hardcore,Night,46,171,163,Mobile
1248,91315,2024-01-09 09:26:00,273,888,91,93,15,8,-4700,111,-7901,Ocean,11,5,33,Axe,Iron,Clear,Hardcore,Night,22,271,181,PC
4215,59542,2024-01-09 09:27:00,121,969,283,21,5,6,8443,144,7585,Plains,13,1,43,Hoe,Iron,Thunderstorm,Adventure,Day,13,255,230,Console
9532,93483,2024-01-09 09:28:00,121,252,22,113,6,8,4039,123,-2830,Savanna,1,18,42,Hoe,Leather,Clear,Creative,Night,8,115,53,PC
8930,98180,2024-01-09 09:29:00,295,415,961,145,39,7,8220,75,8870,Savanna,1,12,6,None,Leather,Rain,Adventure,Night,1,220,107,Mobile
9547,95920,2024-01-09 09:30:00,156,632,285,77,25,0,-6218,93,4421,Snowy,3,16,25,None,Diamond,Rain,Creative,Night,27,67,236,Mobile
9105,74587,2024-01-09 09:31:00,75,110,615,78,49,5,1054,218,6370,Ocean,18,11,37,Hoe,Gold,Thunderstorm,Adventure,Day,7,70,61,Mobile
2839,55890,2024-01-09 09:32:00,83,109,785,141,4,0,2533,32,-2192,Savanna,6,14,35,Axe,Netherite,Rain,Adventure,Day,3,14,85,PC
9967,55078,2024-01-09 09:33:00,153,224,281,82,1,3,8611,12,-1334,Snowy,18,5,8,Sword,None,Rain,Survival,Day,19,257,170,Mobile
8811,76696,2024-01-09 09:34:00,15,337,725,42,20,5,5084,231,9715,Forest,2,9,0,Pickaxe,Gold,Thunderstorm,Creative,Day,32,22,175,PC
7324,93446,2024-01-09 09:35:00,98,324,206,52,11,0,-1705,20,8711,Plains,8,7,44,None,None,Thunderstorm,Survival,Day,48,16,39,Mobile
2201,65273,2024-01-09 09:36:00,6,44,617,81,4,1,8533,39,-2595,Snowy,9,0,9,Axe,Leather,Clear,Hardcore,Night,9,256,146,PC
5257,94580,2024-01-09 09:37:00,133,193,154,118,29,6,7066,94,3343,Desert,19,17,41,Pickaxe,Netherite,Clear,Survival,Night,39,41,167,Mobile
6986,95088,2024-01-09 09:38:00,123,320,777,165,6,8,-6802,2,-1438,Forest,3,7,13,None,Gold,Clear,Adventure,Day,46,275,135,Console
4952,54551,2024-01-09 09:39:00,198,29,137,121,46,8,-8418,99,1718,Plains,2,1,16,Pickaxe,None,Rain,Creative,Night,16,253,223,Console
9290,62092,2024-01-09 09:40:00,12,397,926,47,16,4,-4762,53,6016,Forest,13,3,22,Hoe,Gold,Rain,Hardcore,Night,4,74,195,Console
9300,98335,2024-01-09 09:41:00,120,357,457,97,29,6,-4672,189,-2033,Plains,11,12,35,Pickaxe,Gold,Clear,Adventure,Day,28,21,58,Mobile
9180,71690,2024-01-09 09:42:00,231,139,703,132,29,7,6488,63,8107,Savanna,18,1,43,Shovel,Diamond,Thunderstorm,Hardcore,Day,20,229,156,Console
2103,75046,2024-01-09 09:43:00,134,904,765,170,10,8,4604,61,-1926,Jungle,18,1,6,None,Leather,Thunderstorm,Survival,Day,47,299,48,PC
8959,94640,2024-01-09 09:44:00,134,508,126,92,27,0,4201,48,-2984,Desert,3,15,18,Shovel,Diamond,Thunderstorm,Adventure,Day,27,281,35,PC
8652,77850,2024-01-09 09:45:00,282,68,543,158,8,6,-5335,37,-2282,Forest,0,18,17,Sword,Netherite,Rain,Creative,Day,0,107,148,Mobile
7255,78474,2024-01-09 09:46:00,250,382,86,31,19,9,-6764,170,-1887,Plains,3,17,34,Pickaxe,Gold,Thunderstorm,Hardcore,Night,1,242,35,Mobile
4643,87051,2024-01-09 09:47:00,132,659,796,39,18,8,9547,162,2215,Desert,17,2,38,Shovel,Gold,Thunderstorm,Hardcore,Day,37,177,202,Mobile
1020,73829,2024-01-09 09:48:00,270,371,118,5,25,5,9740,216,2981,Jungle,19,3,19,Shovel,Iron,Thunderstorm,Adventure,Night,23,234,125,PC
6433,67627,2024-01-09 09:49:00,59,655,909,133,22,9,-536,17,9917,Desert,5,6,13,None,Iron,Clear,Hardcore,Day,42,255,130,PC
2459,90560,2024-01-09 09:50:00,108,501,134,69,16,3,3647,241,-9317,Ocean,1,4,30,Shovel,Netherite,Rain,Survival,Day,47,204,175,Console
3616,76830,2024-01-09 09:51:00,14,35,520,36,7,9,-4544,80,6335,Ocean,9,9,13,Shovel,Netherite,Clear,Adventure,Day,27,285,180,Mobile
2593,95550,2024-01-09 09:52:00,169,937,231,195,21,5,1209,4,-9079,Plains,1,17,41,Pickaxe,Gold,Rain,Hardcore,Night,38,38,193,Console
6041,76267,2024-01-09 09:53:00,125,627,872,100,49,6,5453,50,-2196,Plains,8,9,20,Hoe,Gold,Thunderstorm,Survival,Day,32,173,228,Mobile
5689,76369,2024-01-09 09:54:00,225,890,348,152,19,3,8105,57,6159,Savanna,3,12,14,None,Diamond,Clear,Creative,Day,6,44,153,Console
1257,73150,2024-01-09 09:55:00,242,996,14,66,17,9,-2566,221,-4913,Desert,4,10,47,None,Iron,Thunderstorm,Hardcore,Day,20,298,87,Console
1158,69475,2024-01-09 09:56:00,26,995,55,147,6,0,-5017,18,-1642,Desert,6,19,10,Pickaxe,None,Clear,Hardcore,Night,20,226,120,Console
2232,70267,2024-01-09 09:57:00,14,822,448,183,9,1,7499,178,-4143,Desert,15,5,9,Axe,Diamond,Clear,Creative,Day,37,117,183,Console
6555,59441,2024-01-09 09:58:00,29,756,174,72,41,3,8911,30,5611,Plains,11,16,49,Hoe,Netherite,Rain,Hardcore,Night,17,224,125,Mobile
4673,85927,2024-01-09 09:59:00,120,568,658,74,33,8,-9410,224,704,Desert,2,12,21,Sword,Diamond,Clear,Survival,Night,42,117,152,Mobile
2524,81740,2024-01-09 10:00:00,262,151,796,5,20,6,4881,145,791,Desert,2,16,6,Pickaxe,Leather,Thunderstorm,Creative,Day,10,104,207,Console
1391,56211,2024-01-09 10:01:00,148,593,454,66,38,6,-70,81,6027,Plains,8,17,2,Axe,Leather,Clear,Creative,Night,42,76,157,Mobile
4354,85013,2024-01-09 10:02:00,202,252,704,96,25,8,3545,137,9937,Jungle,15,6,8,None,None,Thunderstorm,Adventure,Night,43,267,95,PC
1139,96640,2024-01-09 10:03:00,157,385,161,196,3,2,-6765,206,6102,Plains,2,3,28,Pickaxe,Diamond,Rain,Adventure,Night,38,233,226,PC
9468,88142,2024-01-09 10:04:00,297,714,984,40,8,9,5759,183,-3103,Savanna,8,9,46,Pickaxe,None,Clear,Adventure,Night,22,225,48,PC
1561,52465,2024-01-09 10:05:00,48,169,266,106,23,0,-8938,40,8279,Snowy,11,9,40,None,Netherite,Rain,Adventure,Night,19,198,101,Console
5324,68904,2024-01-09 10:06:00,274,527,574,59,35,5,1429,160,3485,Savanna,10,17,2,Sword,Netherite,Clear,Hardcore,Night,24,117,197,PC
5144,81186,2024-01-09 10:07:00,41,871,372,78,10,1,-5374,11,-4300,Plains,2,6,1,None,Leather,Thunderstorm,Adventure,Day,46,103,172,PC
8635,82472,2024-01-09 10:08:00,281,159,941,140,39,0,9196,15,6634,Savanna,6,13,34,Hoe,Iron,Clear,Survival,Night,33,189,108,Console
9560,61922,2024-01-09 10:09:00,123,811,103,13,10,2,-6129,25,-5762,Snowy,3,13,47,Hoe,Iron,Rain,Survival,Day,27,40,177,Console
6649,67495,2024-01-09 10:10:00,19,505,647,179,16,3,-951,1,5235,Jungle,6,18,45,Pickaxe,Diamond,Clear,Adventure,Night,27,42,93,PC
6358,91793,2024-01-09 10:11:00,205,700,472,65,40,2,3924,200,1135,Desert,4,10,34,Sword,Gold,Rain,Hardcore,Day,11,208,221,Console
6640,56823,2024-01-09 10:12:00,299,954,800,13,40,3,-2418,198,9249,Ocean,14,9,36,Shovel,None,Thunderstorm,Creative,Day,23,68,90,Mobile
9582,69115,2024-01-09 10:13:00,57,18,613,172,13,1,3560,93,6990,Plains,6,11,16,Pickaxe,Diamond,Rain,Adventure,Day,39,16,97,Mobile
8201,91307,2024-01-09 10:14:00,13,410,472,57,30,3,-5442,242,-7645,Ocean,15,1,42,Axe,Leather,Rain,Adventure,Day,38,17,47,PC
3420,85597,2024-01-09 10:15:00,159,822,580,199,32,9,2638,165,-3935,Savanna,19,17,24,Hoe,Netherite,Rain,Hardcore,Night,31,178,33,Mobile
6149,94017,2024-01-09 10:16:00,237,956,478,80,0,2,-3476,22,-8072,Snowy,12,2,11,Sword,Leather,Rain,Hardcore,Night,18,189,140,Console
7532,72200,2024-01-09 10:17:00,200,715,210,163,28,9,-1128,72,-4999,Desert,10,18,29,Axe,Diamond,Thunderstorm,Adventure,Night,34,174,122,Mobile
6988,80794,2024-01-09 10:18:00,187,935,847,141,27,9,8262,72,-8570,Jungle,6,18,12,None,Netherite,Clear,Survival,Day,4,21,170,Console
5459,71215,2024-01-09 10:19:00,65,524,998,74,39,6,-4180,150,7377,Desert,17,17,8,Axe,Iron,Clear,Hardcore,Day,1,238,137,Mobile
7745,80824,2024-01-09 10:20:00,62,108,199,147,44,4,1665,20,-4022,Forest,2,16,11,Shovel,Gold,Rain,Adventure,Night,18,171,229,Mobile
3810,62837,2024-01-09 10:21:00,249,923,111,121,39,0,-852,145,-4008,Savanna,8,19,2,Sword,Leather,Rain,Survival,Day,45,99,222,PC
8919,52512,2024-01-09 10:22:00,270,755,57,78,21,1,3585,22,4686,Plains,8,18,14,Pickaxe,Leather,Clear,Creative,Day,20,264,204,Console
3341,82022,2024-01-09 10:23:00,151,444,553,165,11,1,-8402,106,1342,Desert,6,13,49,Pickaxe,Diamond,Clear,Adventure,Day,25,295,148,Mobile
9275,72467,2024-01-09 10:24:00,179,311,23,73,17,9,8782,110,1358,Ocean,7,13,43,Pickaxe,Diamond,Thunderstorm,Survival,Day,40,290,173,Mobile
7971,72397,2024-01-09 10:25:00,10,657,896,50,40,7,-2908,119,2737,Jungle,7,3,25,Sword,Leather,Rain,Survival,Night,29,95,168,Console
1658,67731,2024-01-09 10:26:00,282,439,11,29,0,4,4701,51,-377,Ocean,3,17,0,Hoe,None,Clear,Creative,Day,8,11,171,PC
4639,79537,2024-01-09 10:27:00,187,641,734,91,41,3,-8171,21,-9888,Forest,10,18,0,Pickaxe,Diamond,Thunderstorm,Hardcore,Day,4,73,123,Console
7453,75489,2024-01-09 10:28:00,124,802,880,31,16,6,5531,77,-5556,Desert,14,13,12,None,Gold,Rain,Survival,Day,10,197,76,Mobile
7853,55367,2024-01-09 10:29:00,280,951,723,164,38,6,-1807,93,4699,Jungle,8,2,31,Pickaxe,Gold,Thunderstorm,Adventure,Night,20,213,172,PC
7716,57376,2024-01-09 10:30:00,232,209,536,154,8,8,5289,100,8689,Plains,2,8,42,Shovel,None,Thunderstorm,Adventure,Night,36,222,85,Console
9157,70049,2024-01-09 10:31:00,186,4,733,167,17,3,7771,11,3686,Jungle,1,2,2,None,Netherite,Rain,Survival,Night,9,93,107,Mobile
3571,94056,2024-01-09 10:32:00,122,26,684,164,45,8,1692,4,-9226,Snowy,0,11,26,Axe,Diamond,Clear,Survival,Day,37,21,103,PC
5553,51521,2024-01-09 10:33:00,234,854,418,124,17,1,2846,13,4454,Jungle,15,18,10,None,None,Rain,Creative,Day,18,125,90,Console
2046,64888,2024-01-09 10:34:00,147,905,524,151,22,3,5703,177,-4351,Plains,10,6,9,Hoe,Gold,Clear,Adventure,Day,24,163,56,PC
2707,92013,2024-01-09 10:35:00,240,501,82,183,6,9,-6072,6,-2439,Ocean,15,4,45,Pickaxe,Diamond,Clear,Creative,Day,4,155,122,Console
8228,53289,2024-01-09 10:36:00,156,577,996,3,40,4,-8204,5,-1352,Snowy,15,3,24,Axe,None,Rain,Survival,Day,26,287,196,Console
6747,83522,2024-01-09 10:37:00,61,599,825,135,0,7,1954,69,-2270,Desert,5,18,40,Axe,Iron,Thunderstorm,Creative,Night,13,249,139,Console
9706,68293,2024-01-09 10:38:00,267,61,893,87,41,1,9850,168,-5372,Savanna,10,10,2,Pickaxe,Iron,Thunderstorm,Hardcore,Day,29,247,213,Mobile
3042,88020,2024-01-09 10:39:00,85,227,996,165,14,0,-4764,54,-4222,Snowy,17,0,24,Hoe,Gold,Clear,Hardcore,Day,4,130,214,Console
3287,83925,2024-01-09 10:40:00,69,985,107,34,30,3,-2614,99,5906,Jungle,19,10,5,Sword,Netherite,Rain,Adventure,Day,36,87,194,Console
8067,57131,2024-01-09 10:41:00,292,592,955,94,42,0,-9287,202,-8715,Savanna,8,1,21,Sword,Diamond,Rain,Hardcore,Day,37,179,190,PC
8556,72721,2024-01-09 10:42:00,82,118,333,50,8,9,-8784,216,9180,Savanna,19,2,44,None,None,Clear,Survival,Night,6,258,219,Mobile
5380,74294,2024-01-09 10:43:00,205,126,109,11,45,5,1029,163,7526,Snowy,16,19,34,Hoe,Netherite,Rain,Survival,Night,6,70,204,Console
5100,83474,2024-01-09 10:44:00,271,668,170,156,11,8,1579,64,6703,Jungle,14,8,46,Pickaxe,Gold,Rain,Adventure,Night,22,291,198,PC
4791,56959,2024-01-09 10:45:00,220,855,330,59,45,9,1579,83,349,Ocean,18,1,16,Shovel,None,Clear,Adventure,Night,8,273,44,Mobile
7266,71411,2024-01-09 10:46:00,236,683,942,159,42,2,9228,145,1204,Savanna,2,5,7,Shovel,Gold,Thunderstorm,Survival,Night,28,177,214,PC
7078,64287,2024-01-09 10:47:00,216,946,713,37,2,2,-3556,246,-1961,Ocean,9,13,45,Axe,Iron,Thunderstorm,Adventure,Night,20,97,115,Console
7521,55133,2024-01-09 10:48:00,255,243,330,164,7,9,7566,218,-948,Plains,15,3,18,None,Netherite,Rain,Survival,Day,10,34,204,Mobile
2297,88333,2024-01-09 10:49:00,43,341,187,64,8,3,-4976,69,-2730,Savanna,0,11,5,None,Diamond,Rain,Survival,Night,24,223,133,Mobile
3376,74711,2024-01-09 10:50:00,91,743,134,52,12,2,-4028,222,-5396,Desert,16,2,48,Hoe,None,Thunderstorm,Adventure,Day,1,67,227,Console
7951,93398,2024-01-09 10:51:00,86,746,379,192,25,9,-9680,170,8629,Jungle,4,1,14,Sword,Diamond,Clear,Survival,Night,39,273,207,PC
8284,56742,2024-01-09 10:52:00,170,740,816,186,24,4,1653,239,443,Forest,0,6,4,None,Diamond,Clear,Creative,Day,40,159,121,PC
5071,70624,2024-01-09 10:53:00,88,533,748,178,34,0,-9577,39,-1361,Snowy,5,9,44,Hoe,Leather,Clear,Adventure,Night,0,202,52,PC
7480,91828,2024-01-09 10:54:00,127,265,614,53,15,0,-4602,91,-9751,Forest,4,2,46,Pickaxe,Iron,Thunderstorm,Hardcore,Night,43,156,202,Console
3907,90552,2024-01-09 10:55:00,147,352,910,149,44,0,2012,161,-862,Snowy,5,16,0,Hoe,Netherite,Thunderstorm,Survival,Night,45,147,138,Console
7764,99568,2024-01-09 10:56:00,254,546,699,93,35,3,-7202,233,4633,Snowy,10,12,40,Hoe,None,Rain,Adventure,Night,38,46,218,Mobile
7450,79890,2024-01-09 10:57:00,113,27,683,116,30,8,-9803,176,-82,Forest,14,9,16,Hoe,Gold,Clear,Adventure,Day,9,187,117,PC
2027,96710,2024-01-09 10:58:00,246,877,199,143,13,9,-3860,2,674,Snowy,6,13,42,Pickaxe,Netherite,Thunderstorm,Creative,Night,23,76,169,Mobile
5387,57327,2024-01-09 10:59:00,34,523,965,177,11,1,9293,34,-3320,Forest,13,2,42,Shovel,Netherite,Rain,Creative,Day,13,47,43,PC
1148,76974,2024-01-09 11:00:00,137,124,125,190,35,3,-6441,133,-81,Savanna,1,8,3,Pickaxe,Iron,Clear,Hardcore,Night,48,214,189,Console
1366,77593,2024-01-09 11:01:00,73,143,679,189,15,7,-1525,217,-8476,Desert,18,18,19,None,Leather,Rain,Creative,Day,0,221,163,PC
7661,73899,2024-01-09 11:02:00,136,265,825,2,33,3,-7559,154,5749,Savanna,10,17,8,None,Leather,Rain,Hardcore,Night,14,226,144,Mobile
5619,77119,2024-01-09 11:03:00,61,143,172,150,33,0,3019,137,-8182,Savanna,6,7,9,Pickaxe,None,Clear,Adventure,Night,1,280,55,Mobile
9104,92176,2024-01-09 11:04:00,278,274,270,195,41,1,556,80,-3177,Snowy,7,3,39,None,None,Thunderstorm,Adventure,Day,13,289,206,Console
7291,98772,2024-01-09 11:05:00,269,34,785,73,12,6,-4439,165,-5952,Ocean,14,12,41,Hoe,Netherite,Rain,Hardcore,Day,21,132,192,Console
5354,70592,2024-01-09 11:06:00,103,249,629,14,0,7,-5025,218,-1473,Savanna,2,0,11,Axe,Diamond,Thunderstorm,Creative,Day,3,108,180,PC
6139,88428,2024-01-09 11:07:00,234,268,15,79,16,0,9207,79,5129,Snowy,19,0,15,Pickaxe,Netherite,Clear,Survival,Day,1,249,84,PC
6033,91970,2024-01-09 11:08:00,134,787,741,143,20,9,-6639,143,-9566,Jungle,17,16,25,Pickaxe,Gold,Clear,Adventure,Day,34,113,197,Mobile
9645,66417,2024-01-09 11:09:00,166,538,720,15,35,9,4755,246,-5478,Desert,15,11,41,Shovel,Leather,Thunderstorm,Adventure,Night,2,101,165,Mobile
3956,52476,2024-01-09 11:10:00,214,223,250,103,11,5,7925,99,-9443,Savanna,6,7,20,Axe,Iron,Rain,Creative,Night,44,141,38,Console
5958,79082,2024-01-09 11:11:00,234,587,882,73,37,0,-2281,218,-1738,Forest,7,9,10,Pickaxe,Diamond,Rain,Adventure,Day,42,136,147,PC
3683,74460,2024-01-09 11:12:00,283,9,254,196,16,5,-9314,135,2363,Plains,5,10,30,Sword,Iron,Rain,Hardcore,Night,49,54,129,Console
6336,50478,2024-01-09 11:13:00,32,797,282,24,31,5,9860,193,3501,Forest,6,2,3,Shovel,Diamond,Thunderstorm,Adventure,Day,31,298,88,Mobile
1475,96027,2024-01-09 11:14:00,105,240,60,116,16,8,-4115,35,-2607,Jungle,4,2,30,Pickaxe,Netherite,Thunderstorm,Hardcore,Day,6,75,65,PC
6102,73796,2024-01-09 11:15:00,184,202,449,86,19,8,-1418,230,7683,Ocean,1,7,38,Sword,Gold,Clear,Hardcore,Night,15,21,187,PC
4119,63189,2024-01-09 11:16:00,196,38,849,191,41,1,-2059,97,-5985,Desert,3,1,24,Hoe,Diamond,Rain,Hardcore,Night,30,78,218,PC
6980,71400,2024-01-09 11:17:00,161,488,871,135,21,4,5277,208,9614,Snowy,12,2,15,Hoe,None,Clear,Survival,Night,48,41,228,Mobile
7590,79866,2024-01-09 11:18:00,147,323,975,21,36,2,-7710,184,3162,Savanna,18,8,26,Axe,None,Rain,Survival,Night,3,132,39,PC
2416,89769,2024-01-09 11:19:00,208,759,487,48,25,8,-9008,89,-3045,Jungle,11,18,8,Hoe,Diamond,Rain,Hardcore,Day,11,110,83,Mobile
9533,76265,2024-01-09 11:20:00,55,106,63,93,6,7,726,177,7317,Ocean,8,19,16,Sword,Gold,Thunderstorm,Survival,Night,19,70,225,Mobile
1165,72622,2024-01-09 11:21:00,101,250,886,5,9,9,-5936,146,468,Desert,2,11,24,Shovel,None,Thunderstorm,Creative,Night,38,36,187,PC
7819,66895,2024-01-09 11:22:00,220,589,979,130,34,1,8339,92,-3368,Forest,9,18,40,Pickaxe,Iron,Thunderstorm,Adventure,Day,39,155,45,Mobile
2526,93802,2024-01-09 11:23:00,170,246,454,22,19,3,3721,7,-7807,Desert,14,9,40,Hoe,Netherite,Thunderstorm,Survival,Day,20,250,105,Mobile
7965,98923,2024-01-09 11:24:00,254,987,528,87,38,7,-6077,102,7633,Plains,13,1,35,Hoe,Gold,Clear,Creative,Day,12,90,192,Console
6202,92842,2024-01-09 11:25:00,55,664,440,21,3,2,-5582,150,-5504,Jungle,7,16,30,None,Gold,Thunderstorm,Adventure,Night,23,116,197,Mobile
6155,63119,2024-01-09 11:26:00,194,151,445,6,10,1,-2064,244,9881,Savanna,12,15,24,Axe,Iron,Clear,Hardcore,Day,35,236,92,Mobile
6735,76857,2024-01-09 11:27:00,158,386,1,39,36,3,-1484,244,-5049,Savanna,10,14,28,Hoe,Diamond,Rain,Survival,Night,13,15,173,Mobile
5978,98578,2024-01-09 11:28:00,215,299,182,60,27,5,1832,192,-1279,Forest,12,13,42,Shovel,Diamond,Rain,Survival,Night,29,231,234,Console
8601,87509,2024-01-09 11:29:00,58,652,54,12,15,3,7951,46,1311,Desert,18,1,13,Sword,Gold,Rain,Creative,Day,45,80,79,Console
8756,78020,2024-01-09 11:30:00,153,805,546,184,42,8,4086,204,7942,Ocean,7,16,40,Shovel,Diamond,Clear,Survival,Night,19,165,80,Mobile
3473,95509,2024-01-09 11:31:00,44,985,633,191,32,3,-8921,52,8376,Desert,6,7,1,Axe,None,Rain,Creative,Day,0,137,82,PC
5452,79554,2024-01-09 11:32:00,83,24,366,109,2,3,7149,2,785,Desert,18,5,9,Hoe,Netherite,Clear,Creative,Day,11,234,41,Console
1139,86854,2024-01-09 11:33:00,22,156,108,98,22,1,-3476,166,5904,Snowy,9,8,38,Hoe,None,Rain,Hardcore,Day,0,221,99,Console
1767,56193,2024-01-09 11:34:00,216,852,612,57,38,2,-5907,162,8240,Desert,6,1,4,Sword,None,Clear,Hardcore,Night,2,34,81,Mobile
8642,84565,2024-01-09 11:35:00,15,645,166,84,34,2,-3204,42,-7215,Jungle,7,10,41,Pickaxe,Gold,Rain,Hardcore,Night,46,233,238,Mobile
6691,70963,2024-01-09 11:36:00,150,754,424,152,4,5,-7972,85,4450,Plains,5,8,9,None,Leather,Clear,Survival,Night,36,210,145,PC
5816,58860,2024-01-09 11:37:00,42,685,497,38,15,0,3337,209,1086,Savanna,10,5,47,Pickaxe,Iron,Clear,Survival,Day,31,16,210,Mobile
2439,50811,2024-01-09 11:38:00,72,618,919,37,1,2,-5460,182,-2146,Snowy,1,5,29,Pickaxe,Diamond,Rain,Adventure,Night,42,95,117,PC
1989,70108,2024-01-09 11:39:00,212,895,731,168,20,8,3389,214,-1272,Savanna,12,0,47,None,None,Rain,Hardcore,Night,29,31,150,Console
1784,71549,2024-01-09 11:40:00,191,591,397,56,20,5,6430,194,7837,Ocean,0,1,7,Pickaxe,Leather,Rain,Adventure,Night,22,212,180,Console
6904,74625,2024-01-09 11:41:00,291,0,789,73,5,6,-3959,140,-705,Ocean,9,3,16,Shovel,Leather,Rain,Survival,Night,1,21,63,Mobile
7325,62465,2024-01-09 11:42:00,294,234,498,160,18,1,-6730,149,3845,Forest,9,13,14,Sword,Leather,Clear,Survival,Day,14,43,127,Console
6762,70676,2024-01-09 11:43:00,197,580,118,198,0,9,-7790,151,386,Jungle,14,14,6,Hoe,Gold,Clear,Adventure,Night,45,90,35,Mobile
1418,98787,2024-01-09 11:44:00,159,40,182,56,27,3,-2830,213,-3856,Jungle,0,15,23,Sword,Diamond,Clear,Survival,Day,0,188,110,Mobile
8313,70220,2024-01-09 11:45:00,186,289,577,142,1,3,921,8,-8710,Plains,19,6,26,Shovel,Gold,Clear,Hardcore,Night,36,194,175,PC
1556,56261,2024-01-09 11:46:00,31,737,414,162,30,5,-7451,250,-8996,Snowy,8,13,45,Sword,Gold,Rain,Hardcore,Night,15,71,82,Mobile
1718,99804,2024-01-09 11:47:00,211,937,298,138,29,3,2869,166,-3533,Desert,19,6,45,Pickaxe,Iron,Clear,Hardcore,Night,12,121,233,Mobile
4480,76971,2024-01-09 11:48:00,28,489,270,179,4,7,-7118,251,4449,Snowy,8,4,45,Sword,Netherite,Thunderstorm,Adventure,Night,1,108,207,PC
5292,65513,2024-01-09 11:49:00,178,725,511,10,46,5,4371,239,3732,Plains,1,19,19,Pickaxe,Diamond,Rain,Creative,Day,11,144,165,PC
2866,51026,2024-01-09 11:50:00,71,682,510,100,47,5,-1595,141,-8877,Plains,9,11,39,Pickaxe,Leather,Thunderstorm,Survival,Night,26,165,184,Console
5343,54900,2024-01-09 11:51:00,274,307,688,193,4,0,8981,223,-3110,Forest,8,14,3,Sword,Iron,Clear,Hardcore,Night,22,36,145,Console
7153,77352,2024-01-09 11:52:00,266,10,132,18,38,7,-3624,37,-229,Ocean,10,19,14,Pickaxe,Leather,Rain,Creative,Night,15,35,63,PC
5142,75201,2024-01-09 11:53:00,171,270,509,116,36,1,2191,250,-5637,Forest,0,1,47,Hoe,Leather,Clear,Adventure,Night,5,130,155,Mobile
4851,84875,2024-01-09 11:54:00,22,720,925,85,20,1,-1100,167,-6855,Ocean,3,5,43,Sword,Netherite,Thunderstorm,Survival,Day,31,74,173,Mobile
8386,64067,2024-01-09 11:55:00,240,210,453,110,43,9,5117,142,-5453,Savanna,15,4,0,Pickaxe,Iron,Thunderstorm,Creative,Day,27,250,110,Console
7493,60348,2024-01-09 11:56:00,286,855,852,15,1,8,-9196,107,-8640,Savanna,9,7,34,Shovel,None,Rain,Survival,Night,39,55,170,Mobile
3871,65898,2024-01-09 11:57:00,197,423,593,107,3,3,-7343,153,2889,Snowy,12,11,26,Pickaxe,Gold,Thunderstorm,Adventure,Night,3,227,228,Mobile
6040,70408,2024-01-09 11:58:00,140,147,776,176,26,8,-8305,73,2413,Desert,3,0,32,Sword,Diamond,Clear,Hardcore,Night,14,132,190,PC
